tier,tier_label,n,iteration,format,compression,encoded_bytes,payload_bytes,framing_overhead_bytes,git_sha
2,branching-arith-medium,1000,806,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,806,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,807,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,807,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,807,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,808,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,808,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,808,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,809,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,809,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,809,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,810,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,810,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,810,literal,gzip,131,106,25,99e8202
2,branching-arith-medium,1000,811,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,811,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,811,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,812,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,812,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,812,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,813,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,813,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,813,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,814,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,814,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,814,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,815,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,815,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,815,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,816,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,816,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,816,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,817,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,817,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,817,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,818,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,818,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,818,literal,gzip,131,106,25,99e8202
2,branching-arith-medium,1000,819,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,819,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,819,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,820,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,820,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,820,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,821,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,821,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,821,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,822,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,822,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,822,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,823,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,823,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,823,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,824,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,824,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,824,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,825,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,825,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,825,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,826,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,826,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,826,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,827,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,827,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,827,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,828,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,828,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,828,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,829,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,829,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,829,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,830,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,830,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,830,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,831,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,831,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,831,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,832,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,832,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,832,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,833,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,833,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,833,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,834,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,834,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,834,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,835,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,835,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,835,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,836,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,836,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,836,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,837,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,837,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,837,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,838,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,838,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,838,literal,gzip,131,106,25,99e8202
2,branching-arith-medium,1000,839,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,839,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,839,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,840,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,840,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,840,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,841,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,841,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,841,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,842,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,842,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,842,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,843,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,843,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,843,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,844,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,844,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,844,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,845,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,845,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,845,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,846,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,846,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,846,literal,gzip,131,106,25,99e8202
2,branching-arith-medium,1000,847,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,847,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,847,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,848,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,848,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,848,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,849,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,849,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,849,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,850,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,850,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,850,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,851,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,851,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,851,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,852,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,852,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,852,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,853,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,853,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,853,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,854,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,854,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,854,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,855,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,855,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,855,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,856,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,856,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,856,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,857,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,857,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,857,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,858,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,858,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,858,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,859,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,859,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,859,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,860,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,860,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,860,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,861,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,861,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,861,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,862,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,862,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,862,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,863,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,863,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,863,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,864,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,864,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,864,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,865,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,865,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,865,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,866,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,866,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,866,literal,gzip,131,106,25,99e8202
2,branching-arith-medium,1000,867,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,867,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,867,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,868,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,868,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,868,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,869,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,869,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,869,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,870,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,870,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,870,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,871,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,871,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,871,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,872,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,872,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,872,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,873,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,873,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,873,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,874,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,874,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,874,literal,gzip,131,106,25,99e8202
2,branching-arith-medium,1000,875,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,875,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,875,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,876,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,876,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,876,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,877,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,877,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,877,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,878,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,878,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,878,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,879,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,879,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,879,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,880,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,880,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,880,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,881,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,881,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,881,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,882,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,882,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,882,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,883,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,883,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,883,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,884,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,884,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,884,literal,gzip,128,103,25,99e8202
2,branching-arith-medium,1000,885,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,885,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,885,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,886,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,886,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,886,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,887,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,887,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,887,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,888,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,888,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,888,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,889,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,889,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,889,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,890,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,890,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,890,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,891,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,891,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,891,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,892,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,892,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,892,literal,gzip,129,104,25,99e8202
2,branching-arith-medium,1000,893,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,893,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,893,literal,gzip,130,105,25,99e8202
2,branching-arith-medium,1000,894,compact,none,33,4,29,99e8202
2,branching-arith-medium,1000,894,literal,none,150,125,25,99e8202
2,branching-arith-medium,1000,894,literal,gzip,131,106,25,99e8202
